id,name,producer,nation,local1,local2,local3,local4,varieties1,varieties2,varieties3,varieties4,varieties5,varieties6,varieties7,varieties8,varieties9,varieties10,varieties11,varieties12,type,use,abv,degree,sweet,acidity,body,tannin,price,year,ml
152233,"Cheviot Bridge, Long Flat Cabernet Merlot ",쉐비오 브리지  Cheviot Bridge,호주 Australia,사우스 오스트레일리아 South Australia,애들레이드 플레인스 Adelaide Plains,,,Cabernet Sauvignon,Merlot,,,,,,,,,,,Red,Table,,,SWEET2,ACIDITY3,BODY3,TANNIN4,32000.0,2010.0,750.0
153683,La Capitelle de Baronarques,도멘 바로나크 Domaine de Baronarques,프랑스 France,서던 프랑스 Southern France,랑그독 루씨용 Languedoc Roussillon,,,Merlot,Malbec,Syrah & Shiraz,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY4,BODY3,TANNIN4,99000.0,2014.0,750.0
149142,"Lucie et Auguste Lignier, Morey Saint Denis",도멘 루씨 에 오귀스뜨 리니에 Domaine Lucie et Auguste Lignier,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,모레이 생 드니 Morey-St-Denis,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY5,BODY2,TANNIN2,330000.0,2005.0,750.0
167732,Chateau Grand Barbey,그랑드 빈 드 지롱드 Grands Vins de Gironde,프랑스 France,보르도 Bordeaux,,,,Merlot,Cabernet Sauvignon,Cabernet Franc,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY3,TANNIN3,65000.0,2017.0,750.0
168524,Ronco di Sassi Bianco D’Italia,이탈리안 와인 브랜즈 Italian Wine Brands,이탈리아 Italy,뿔리아 Puglia,,,,Chardonnay,Verdeca,Fiano,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,86000.0,2019.0,750.0
154061,"Louis Max, Haute Vallee Pinot Noir",루이 막스 Louis Max,프랑스 France,부르고뉴 Bourgogne,,,,Pinot Noir,,,,,,,,,,,,Red,Table,12~13,16,SWEET1,ACIDITY4,BODY3,TANNIN2,40000.0,2016.0,750.0
161491,Cousino Macul W Cabernet Sauvignon,쿠지노 마쿨 Cousino Macul,칠레 Chile,마이포 밸리 Maipo Valley,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14,17~19,SWEET1,ACIDITY4,BODY4,TANNIN4,90000.0,2014.0,750.0
167123,Ola Nueva Viura Chadonnay,GCF 그룹 GCF Group,스페인 Spain,,,,,Viura,Chardonnay,,,,,,,,,,,White,Table,13,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,30000.0,2019.0,750.0
151279,Trilogy Essential Merlot,드 아귈레 패밀리 De Aguirre Family,칠레 Chile,센트럴 밸리 Central Valley,,,,Merlot,,,,,,,,,,,,Red,Table,13.5,16~18,SWEET2,ACIDITY3,BODY3,TANNIN2,20000.0,2014.0,750.0
162185,"Elvio Cogno, Langhe Anas Cetta",엘비오 코뇨 Elvio Cogno,이탈리아 Italy,피에몬테 Piemonte,랑게 Langhe,,,Nascetta,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,83000.0,2019.0,750.0
161966,"Sine Qua Non, Male Syrah",씨네 쿼 넌 Sine Qua Non,미국 U.S.A,캘리포니아 California,,,,Syrah & Shiraz,Petite Sirah,mourvedre,Touriga Nacional,Viognier,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY5,TANNIN5,3000000.0,2013.0,1500.0
162703,"Charles Dufour, Bulles de Comptoir Rosexpress Extra Brut",샴페인 샤를 뒤푸 Champagne Charles Dufour,프랑스 France,샹파뉴 Champagne,,,,Pinot Noir,,,,,,,,,,,,Sparkling,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY3,TANNIN1,156000.0,2015.0,750.0
143610,Reflet du Chateau Cissac,샤또 시샥 Chateau Cissac,프랑스 France,보르도 Bordeaux,오-메독 Haut-Medoc,,,Cabernet Sauvignon,Merlot,Petit Verdot,,,,,,,,,,Red,Table,12~13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,55000.0,2014.0,750.0
166530,"Meadowcroft, Lodi Malbec",마지토 Magito,미국 U.S.A,캘리포니아 California,샌 호아퀸 카운티 San Joaquin County,로디 Lodi,,Malbec,,,,,,,,,,,,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY5,TANNIN5,87000.0,2017.0,750.0
168476,"Domaine Serene, Evenstad Reserve Chardonnay",도멘 서린 Domaine Serene,미국 U.S.A,오리건 Oregon,윌라메트 밸리 Willamette Valley,던디 힐 Dundee Hills,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",13~14,10~12,SWEET1,ACIDITY4,BODY3,TANNIN1,198000.0,2017.0,750.0
148762,La Rotonda Red Sweet Wine,까펠 비노스 S.A. Capel Vinos S.A.,스페인 Spain,,,,,Monastrell,Garnacha,,,,,,,,,,,Red,Dessert,12,14~16,SWEET5,ACIDITY1,BODY3,TANNIN2,20000.0,,750.0
151838,"Emiliana, Coyam",비네도스 에밀리아나 Vinedos Emiliana,칠레 Chile,라펠 밸리 Rapel Valley,콜차구아 밸리 Colchagua Valley,,,Syrah & Shiraz,Merlot,Carmenere,Cabernet Sauvignon,Malbec,mourvedre,,,,,,,Red,Table,14.5,18~19,SWEET1,ACIDITY3,BODY4,TANNIN4,60000.0,2015.0,750.0
165326,"Bodegas Palacio, La Poda Sauvignon Blanc",보데가 팔라시오 Bodegas Palacio,스페인 Spain,루에다 Rueda,,,,Sauvignon blanc,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY4,BODY2,TANNIN1,57500.0,2017.0,750.0
168647,"Emos, Triolet",이모스 Emos,미국 U.S.A,캘리포니아 California,리버사이드 카운티 Riverside County,테메큘라 밸리 Temecula Valley,,Sangiovese,Cabernet Franc,Merlot,,,,,,,,,,Red,Table,14~15,16~18,SWEET1,ACIDITY3,BODY2,TANNIN2,133000.0,2011.0,750.0
147879,Francesco Capetta Moscato d'Asti,카페타 (프란체스코 카페타 - 발비 소프라니)  Capetta (Francesco Capetta - Balbi Soprani),이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,White,"Appetizer, Table, Dessert",5~6,8~10,SWEET4,ACIDITY2,BODY3,TANNIN1,33000.0,2017.0,750.0
145242,"Villa Cafaggio, Chianti Classico",빌라 카파지오 Villa Cafaggio,이탈리아 Italy,토스카나 Toscana,키안티 Chianti,,,Sangiovese,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY4,TANNIN3,77000.0,2005.0,750.0
149701,"Villard, Grand Vin Le Pinot Noir",빌라드 에스테이트 Villard Estate,칠레 Chile,아콩카구아 Aconcagua,카사블랑카 밸리 Casablanca Valley,,,Pinot Noir,,,,,,,,,,,,Red,Table,14.5,15~17,SWEET1,ACIDITY4,BODY2,TANNIN2,83000.0,2011.0,750.0
140103,"Moris Farms, Morellino di Scansano",모리스 팜 Moris Farm,이탈리아 Italy,토스카나 Toscana,,,,Sangiovese,Syrah & Shiraz,Cabernet Sauvignon,Merlot,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,65000.0,2016.0,750.0
151062,"Domaine Parent, Pommard 1er Cru Les Chaponnieres",도멘 파랑 Domaine Parent,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,뽀마르 Pommard,,Pinot Noir,,,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,280000.0,2009.0,750.0
154040,"Schild, GMS",쉴드 에스테이트 Schild Estate,호주 Australia,사우스 오스트레일리아 South Australia,바로사 밸리 Barossa Valley,,,Grenache,mourvedre,Syrah & Shiraz,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,52000.0,2016.0,750.0
153491,"Valturio, Solco",발투리오 Valturio,이탈리아 Italy,,,,,Rebo,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY4,TANNIN3,120000.0,2008.0,750.0
153422,"Vega Sicilia, Pintia",베가 시실리아 Vega Sicilia,스페인 Spain,토로 Toro,,,,Tempranillo,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,125000.0,2012.0,750.0
153896,Spellbound Chardonnay,마이클 몬다비 패밀리 Michael Mondavi Family,미국 U.S.A,캘리포니아 California,,,,Chardonnay,,,,,,,,,,,,White,Table,13~14,10~12,SWEET2,ACIDITY3,BODY3,TANNIN1,58000.0,2016.0,750.0
141849,Pieroth Cabernet Sauvignon Qualitatswein,GCF 그룹 GCF Group,독일 Germany,팔츠 Pfalz,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,13~14,16~18,SWEET1,ACIDITY4,BODY4,TANNIN4,30000.0,2004.0,750.0
165306,"Gosset, Petite Douceur Rose Extra Dry",샴페인 고세 Gosset (Champagne Gosset),프랑스 France,샹파뉴 Champagne,,,,Chardonnay,Pinot Noir,,,,,,,,,,,Sparkling,Appetizer,12~13,6~8,SWEET1,ACIDITY4,BODY3,TANNIN1,230000.0,,750.0
149093,"Jacques Frederic Mugnier, Bonnes Mares Grand Cru",도멘 작크 프레데릭 뮤니에 Domaine Jacques Frederic Mugnier,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,모레이 생 드니 Morey-St-Denis,,Pinot Noir,,,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,1129000.0,2006.0,750.0
139532,"Palliser, Pinot Noir",펄리셔 Palliser Estate,뉴질랜드 New Zealand,노스 아일랜드 North Island,와이라라파 Wairarapa,마틴보로 Martinborough,,Pinot Noir,,,,,,,,,,,,Red,Table,13~13.5,15~17,SWEET1,ACIDITY4,BODY3,TANNIN3,98000.0,2017.0,750.0
167471,"Jules Desjourneys, Macon Fuisse Bois de la Croix",도멘 쥘 데주르네 Domaine Jules Desjourneys,프랑스 France,부르고뉴 Bourgogne,마꼬네 Maconnais,마꽁 Macon,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY3,TANNIN1,109000.0,2017.0,750.0
144507,Trittenheimer Apotheke Riesling Auslese,바인굿 그랜스 파시안  Weingut Grans Fassian,독일 Germany,모젤-자르-루버 Mosel-Saar-Ruwer,,,,Riesling,,,,,,,,,,,,White,"Table, Dessert",,,SWEET4,ACIDITY3,BODY2,TANNIN1,77000.0,2003.0,750.0
163206,Three Lions Pinot Noir,플란타제넷 와인즈 Plantagenet Wines,호주 Australia,웨스턴 오스트레일리아 Western Australia,,,,Pinot Noir,,,,,,,,,,,,Red,Table,14~15,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,50000.0,2018.0,750.0
145308,"Domaine Henri Borneau, Chateauneuf du Pape Celestns",도멘 앙리 보노 Domaine Henri Borneau,프랑스 France,론 Rhone,샤또네프-뒤-빠쁘 Chateauneuf-du-Pape,,,Grenache,Syrah & Shiraz,mourvedre,Etc,,,,,,,,,Red,Table,13.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,1000000.0,1999.0,750.0
149919,Domanial Saint Vincent,살 유로뱅 Sarl Eurovins,프랑스 France,,,,,Merlot,Malbec,Cabernet Franc,,,,,,,,,,Red,Table,12.5,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,28000.0,2007.0,750.0
154703,"Michele Chiarlo, 'Nivole' Moscato d'Asti ",미켈레 끼아를로 Michele Chiarlo,이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,White,Dessert,4~5,6~8,SWEET4,ACIDITY2,BODY3,TANNIN1,28000.0,2017.0,375.0
144256,"Domaine Comte Armand, Auxey Duresses 1er Cru",도멘 꽁뜨 아르망 Domaine Comte Armand,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,오쎄-뒤레쓰 Auxey-Duresses,,Pinot Noir,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,88000.0,2005.0,750.0
137823,"Sebastiani, Alexander Valley Merlot",세바스티아니 Sebastiani,미국 U.S.A,캘리포니아 California,소노마 카운티 Sonoma County,알렉산더 밸리 Alexander Valley,,Merlot,Cabernet Sauvignon,Malbec,Petit Verdot,,,,,,,,,Red,Table,14.2,16~18,SWEET1,ACIDITY3,BODY5,TANNIN3,110000.0,2004.0,750.0
139112,"Cantina Colli Euganei, Fior d'Arancio Spumante",칸티나 콜리 에우가네이  Cantina Colli Euganei,이탈리아 Italy,베네토 Veneto,,,,Moscato,,,,,,,,,,,,Sparkling,Dessert,6,6~8,SWEET4,ACIDITY1,BODY3,TANNIN1,36000.0,2017.0,750.0
147780,"Domaine Michel & Stephane Ogier, Cote Rotie",도멘 미셀 & 스테판 오지에 Domaine Michel & Stephane Ogier,프랑스 France,론 Rhone,꼬뜨 로띠 Cote-Rotie,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY4,BODY5,TANNIN4,274000.0,2011.0,750.0
146652,"Delicato, Gnarly Head Cabernet Sauvignon",델리카토 패밀리 빈야드 Delicato Family Vineyards - DFV,미국 U.S.A,캘리포니아 California,,,,Cabernet Sauvignon,,,,,,,,,,,,Red,Table,14~15,16~19,SWEET1,ACIDITY4,BODY4,TANNIN4,54000.0,2019.0,750.0
147691,Pere Anselme Reserve De L'aube Blanc,브로떼 Brotte,프랑스 France,론 Rhone,,,,Sauvignon blanc,Viognier,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY3,BODY3,TANNIN1,20000.0,2011.0,750.0
165668,"Bien Ncido, The XO Syrah Reserve",비엔 나시도 & 솔로몬 힐스 에스테이트 Bien Nacido & Solomon Hills Estates,미국 U.S.A,캘리포니아 California,산타 바바라 카운티 Santa Barbara County,산타 마리아 밸리 Santa Maria Valley,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,450000.0,2015.0,750.0
152298,"Louis Roederer, Carte Blanche",루이 로드레 Louis Roederer,프랑스 France,샹파뉴 Champagne,,,,Pinot Noir,Chardonnay,Pinot Meunier,,,,,,,,,,Sparkling,Appetizer,11~12,6~8,SWEET1,ACIDITY5,BODY3,TANNIN1,160000.0,,750.0
148970,"Domaine Dujac, Morey Saint Denis 1er Cru",도멘 뒤작 Domaine Dujac,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,모레이 생 드니 Morey-St-Denis,,Pinot Noir,,,,,,,,,,,,Red,Table,13,15~17,SWEET1,ACIDITY4,BODY3,TANNIN2,460000.0,2017.0,750.0
158279,Firesteed Oregon Pinot Gris,파이어스티드 Firesteed,미국 U.S.A,오리건 Oregon,윌라메트 밸리 Willamette Valley,,,Pinot Gris,,,,,,,,,,,,White,Table,13~14,8,SWEET1,ACIDITY4,BODY2,TANNIN1,46000.0,2014.0,750.0
155807,"Clemens Busch, 1 Lage Grosses Gewachs Riesling",클레멘스 부쉬 Clemens Busch,독일 Germany,모젤-자르-루버 Mosel-Saar-Ruwer,,,,Riesling,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY5,BODY4,TANNIN1,140000.0,2011.0,750.0
163638,"The Hilt, Pinot Noir",더 힐트 The Hilt,미국 U.S.A,캘리포니아 California,산타 바바라 카운티 Santa Barbara County,산타 리타 힐스 Santa Rita Hills,,Pinot Noir,,,,,,,,,,,,Red,Table,14.1,14~16,SWEET1,ACIDITY3,BODY3,TANNIN2,129000.0,2016.0,750.0
146583,Hillinger Sauvignon Blanc,바인굿 레오 힐링어 Weingut Leo Hillinger,오스트리아 Austria,부르겐란트 Burgenland,노이지들러제 Neusiedlersee,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12,9~11,SWEET1,ACIDITY3,BODY2,TANNIN1,110000.0,2007.0,750.0
159185,"Wente, Riva Ranch Pinot Noir ",웬티 빈야드 Wente Vineyards,미국 U.S.A,캘리포니아 California,몬터레이 카운티 Monterey County,아로요 세코 Arroyo Seco,,Pinot Noir,,,,,,,,,,,,Red,Table,14.5,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,84000.0,2016.0,750.0
163658,Sons de Prades,토레스 (미구엘 또레스)  - 스페인  Torres (Miguel Torres) - Spain,스페인 Spain,콘카 데 바르베라 Conca de Barbera,,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,73000.0,2015.0,750.0
161008,Menuts Blanc Fruite,끌로 드 메뉴 Clos des Menuts,프랑스 France,보르도 Bordeaux,,,,Sauvignon blanc,Semillon,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY3,BODY3,TANNIN1,48000.0,2015.0,750.0
139239,"Archangel, Shiraz",아키엔젤 Archangel,호주 Australia,사우스 오스트레일리아 South Australia,맥라렌 베일 McLaren Vale,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY4,TANNIN4,52000.0,2007.0,750.0
140401,"Caliterra, Tributo Syrah",칼리테라 Caliterra,칠레 Chile,라펠 밸리 Rapel Valley,콜차구아 밸리 Colchagua Valley,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,45000.0,2013.0,750.0
162523,"Clos Montblanc, Castillo de Montblanc Cava Brut",끌로 몽블랑  Clos Montblanc,스페인 Spain,까탈루냐 Catalunya,,,,Macabeo,Xarel.lo,Parellada,,,,,,,,,,Sparkling,"Appetizer, Table",12,6~8,SWEET1,ACIDITY2,BODY3,TANNIN1,46000.0,,750.0
165337,"Norton, Coleccion Malbec",노통 Norton,아르헨티나 Argentina,멘도사 Mendoza,,,,Malbec,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY3,TANNIN3,36000.0,2018.0,750.0
141469,"Louis Latour, Chateau Corton Grancey Grand Cru",루이 라뚜르 Louis Latour,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,알록스-꼬르통 Aloxe-Corton,,Pinot Noir,,,,,,,,,,,,Red,Table,14,15~18,SWEET1,ACIDITY4,BODY4,TANNIN3,450000.0,2016.0,750.0
137502,"Balbi Soprani, Asti",카페타 (프란체스코 카페타 - 발비 소프라니)  Capetta (Francesco Capetta - Balbi Soprani),이탈리아 Italy,피에몬테 Piemonte,아스티 Asti,,,Moscato,,,,,,,,,,,,Sparkling,"Appetizer, Dessert",5~6,6~8,SWEET4,ACIDITY2,BODY2,TANNIN1,40000.0,,750.0
149949,Diamond Ridge Sauvignon Blanc,다이아몬드 릿지 Diamond Ridge,뉴질랜드 New Zealand,노스 아일랜드 North Island,와이라라파 Wairarapa,,,Sauvignon blanc,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY5,BODY2,TANNIN1,35000.0,2017.0,750.0
152637,"Keller, Riesling Trocken",켈러 Weingut Keller,독일 Germany,라인헤센 Rheinhessen,,,,Riesling,,,,,,,,,,,,White,Table,12,10~12,SWEET1,ACIDITY5,BODY5,TANNIN1,80000.0,2012.0,750.0
151615,"Terramater, Altum Chardonnay",테라마터 TerraMater,칠레 Chile,아콩카구아 Aconcagua,카사블랑카 밸리 Casablanca Valley,,,Chardonnay,,,,,,,,,,,,White,Table,,,SWEET1,ACIDITY3,BODY2,TANNIN1,90000.0,2005.0,750.0
145289,"Philippe Pacalet, Gevrey Chambertin",필립 빠깔레 Philippe Pacalet,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 뉘 Cote de Nuits,쥬브레-샹베르땅 Gevrey-Chambertin,,Pinot Noir,,,,,,,,,,,,Red,Table,12.5,15~18,SWEET1,ACIDITY4,BODY3,TANNIN3,336000.0,2008.0,750.0
166525,"Mission Estate Winery, Sauvignon Blanc",미션 에스테이트 와이너리 Mission Estate Winery,뉴질랜드 New Zealand,노스 아일랜드 North Island,혹스 베이 Hawke’s Bay,,,Sauvignon blanc,,,,,,,,,,,,White,"Appetizer, Table",12~13,8~10,SWEET1,ACIDITY4,BODY2,TANNIN1,46000.0,2018.0,750.0
162188,"Castello Banfi, Fontanelle Chardonnay",까스텔로 반피 Castello Banfi,이탈리아 Italy,토스카나 Toscana,,,,Chardonnay,,,,,,,,,,,,White,Table,14~15,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,18900.0,2016.0,750.0
140796,"E. Guigal, Cotes du Rhone Rouge",이 기갈 E. Guigal,프랑스 France,론 Rhone,꼬뜨 뒤 론 Cotes du Rhone,,,Grenache,mourvedre,Syrah & Shiraz,,,,,,,,,,Red,Table,13,16~18,SWEET1,ACIDITY3,BODY3,TANNIN3,30000.0,2015.0,750.0
148162,"Clos de L'oratoire, Chateauneuf du Pape",끌로 드 로라뚜아르 Clos L'oratoire,프랑스 France,론 Rhone,샤또네프-뒤-빠쁘 Chateauneuf-du-Pape,,,Grenache,Syrah & Shiraz,Etc,,,,,,,,,,Red,Table,14.5,15~17,SWEET1,ACIDITY3,BODY4,TANNIN4,136400.0,2006.0,750.0
150231,Chono Reserva Sauvignon Blanc,지이오 와인즈 GEO Wines,칠레 Chile,아콩카구아 Aconcagua,카사블랑카 밸리 Casablanca Valley,,,Sauvignon blanc,,,,,,,,,,,,White,Table,12.5,11~13,SWEET1,ACIDITY4,BODY2,TANNIN1,22000.0,2010.0,750.0
162144,"Fonseca, 10 Year Old Tawny Port",폰세카 Fonseca,포르투갈 Portugal,도우루 Douro,,,,Blend,,,,,,,,,,,,Fortified,Dessert,,,SWEET2,ACIDITY1,BODY5,TANNIN2,66000.0,,750.0
166301,"HG III, Red Blend Napa Valley",아워글래스 Hourglass,미국 U.S.A,캘리포니아 California,나파 카운티 Napa County,나파 밸리 Napa Valley,,Merlot,Petite Sirah,Cabernet Sauvignon,,,,,,,,,,Red,Table,14~15,15~17,SWEET1,ACIDITY3,BODY5,TANNIN4,250000.0,2018.0,750.0
147232,"Jean Leon, Magnolia White",장 레옹 Jean Leon,스페인 Spain,페네데스 Penedes,,,,Chardonnay,Xarel.lo,,,,,,,,,,,White,"Appetizer, Table",13,10~12,SWEET1,ACIDITY3,BODY2,TANNIN1,24000.0,2009.0,750.0
148493,Kurni,쿠르니 Kurni,이탈리아 Italy,,,,,Montepulciano,,,,,,,,,,,,Red,Table,15,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,420000.0,2006.0,750.0
168298,"Bernard Moreau et fils, Chassagne-Montrachet 	",베르나르 모로 에 피스 Bernard Moreau et fils,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,샤샤뉴-몽라셰 Chassagne-Montrachet,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,239000.0,2018.0,750.0
144838,Concordia Susar,아시엔다스 데 에스파냐 Haciendas de Espana,스페인 Spain,리오하 Rioja,,,,Blend,,,,,,,,,,,,Red,Table,14.5,16~18,SWEET1,ACIDITY3,BODY5,TANNIN4,89000.0,2001.0,750.0
168621,"Marchand Tawse, Meursault 1er Genevrieres",막상 따스 Marchand Tawse,프랑스 France,부르고뉴 Bourgogne,꼬뜨 드 본 Cote de Beaune,뫼르소 Meursault,,Chardonnay,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY4,BODY2,TANNIN1,330000.0,2018.0,750.0
152707,Moulin de La Lagune,"샤또 라 라귄 Chateau La Lagune, Grand Cru Classe,3rd Cru ",프랑스 France,보르도 Bordeaux,오-메독 Haut-Medoc,,,Cabernet Sauvignon,Merlot,Cabernet Franc,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY5,TANNIN5,70000.0,2015.0,750.0
151261,Brumont Gros Manseng Sauvignon,샤또 몽투스 Chateau Montus,프랑스 France,사우스웨스트 프랑스 Southwest France,꼬뜨 드 가스꼬뉴 Cotes de Gascogne,,,Sauvignon blanc,Gros Manseng,,,,,,,,,,,White,Table,12,9~11,SWEET1,ACIDITY4,BODY3,TANNIN1,30000.0,2010.0,750.0
137938,Opera Brut,시에프지브이 C.F.G.V,프랑스 France,Ugni​ blanc,,,,,,,,,,,,,,,,Sparkling,Appetizer,11,6~8,SWEET2,ACIDITY3,BODY2,TANNIN1,21000.0,,750.0
154527,"Arboleda, Carmenere",아르볼레다 Arboleda,칠레 Chile,아콩카구아 Aconcagua,,,,Carmenere,,,,,,,,,,,,Red,Table,14,16~18,SWEET1,ACIDITY3,BODY4,TANNIN4,64000.0,2018.0,750.0
149287,"Jules Lassalle, Brut Millesime Blanc de Blancs",줄 라쌀 Jules Lassalle,프랑스 France,샹파뉴 Champagne,,,,Chardonnay,,,,,,,,,,,,Sparkling,"Appetizer, Table",12,7~9,SWEET1,ACIDITY5,BODY2,TANNIN1,264000.0,2002.0,750.0
166604,"Paxton, NOW Shiraz",팍스톤 Paxton,호주 Australia,사우스 오스트레일리아 South Australia,맥라렌 베일 McLaren Vale,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,13~14,15~17,SWEET1,ACIDITY3,BODY3,TANNIN4,64000.0,2018.0,750.0
161228,Steinmuhle Riesling Trocken,바인굿 스테인뮬러 Weingut Steinmuhle,독일 Germany,라인헤센 Rheinhessen,,,,Riesling,,,,,,,,,,,,White,"Appetizer, Table",,,SWEET1,ACIDITY5,BODY3,TANNIN1,62000.0,2017.0,750.0
156897,"Paul Jaboulet Aine, Crozes Hermitage 'Domaine de Thalabert'",폴 자불레 애네 Paul Jaboulet Aine,프랑스 France,론 Rhone,크로즈-에르미타주 Crozes-Hermitage,,,Syrah & Shiraz,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN4,135000.0,2018.0,750.0
147098,"Bonny Doon, Syrah Le Pousseur",보니 둔 빈야드 Bonny Doon Vineyard,미국 U.S.A,캘리포니아 California,센트럴 코스트 Central Coast,,,Syrah & Shiraz,Grenache,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY3,BODY4,TANNIN3,58000.0,2005.0,750.0
153498,"Borsaso Selection, Tinto",보르사오 Borsao,스페인 Spain,,,,,Grenache,Syrah & Shiraz,Tempranillo,,,,,,,,,,Red,Table,14.5,16~18,SWEET2,ACIDITY3,BODY3,TANNIN2,19900.0,2012.0,750.0
149656,"Marie Louise Parisot, Sparkling Burt",마리 루이즈 파리소 Marie Louise Parisot,프랑스 France,,,,,Blend,,,,,,,,,,,,Sparkling,Appetizer,,,SWEET1,ACIDITY4,BODY2,TANNIN1,19000.0,,750.0
156914,"Henri Bourgeois, Petit Bourgeois Cabernet Franc",앙리 부르주아 Henri Bourgeois,프랑스 France,루아르 Loire,,,,Cabernet Franc,,,,,,,,,,,,Red,Table,,,SWEET1,ACIDITY4,BODY3,TANNIN3,42000.0,2017.0,750.0
155620,"Feudo Arancio Stemmari, Moscato",페우도 아란치오 Feudo Arancio,이탈리아 Italy,시칠리아 Sicilia,,,,Moscato,,,,,,,,,,,,White,Table,13,10~12,SWEET4,ACIDITY2,BODY2,TANNIN1,39000.0,2012.0,750.0
155201,"Sine Qua Non, Ginete Bajo",씨네 쿼 넌 Sine Qua Non,미국 U.S.A,캘리포니아 California,,,,Rousaanne,,,,,,,,,,,,White,Dessert,,,SWEET1,ACIDITY3,BODY4,TANNIN1,1080000.0,2008.0,750.0
146399,"Michel Torino, Coleccion Chardonnay",미셸 토리노 Michel Torino,아르헨티나 Argentina,살타 Salta,,,,Chardonnay,,,,,,,,,,,,White,Table,13.5,10~12,SWEET1,ACIDITY3,BODY3,TANNIN1,23000.0,2011.0,750.0
